Date,CAPE
1895.10,17.944706622466473
1895.11,17.34299899192169
1895.12,16.548415156667957
1896.01,16.576224828568183
1896.02,17.515403352637268
1896.03,17.232362712298606
1896.04,17.643699378129998
1896.05,17.828266894232822
1896.06,17.77757861643046
1896.07,16.63710010339458
1896.08,15.703370546226877
1896.09,16.544339943032018
1896.10,16.438866804725894
1896.11,17.08942524237112
1896.12,16.501404180590097
1897.01,17.02652128238056
1897.02,16.894025883254095
1897.03,16.95803071672104
1897.04,16.696857434734664
1897.05,17.047755129229387
1897.06,17.850497280690607
1897.07,18.651975755820285
1897.08,19.00639601051944
1897.09,19.37237029339779
1897.10,19.02803122390242
1897.11,18.358448098050218
1897.12,18.748757662525495
1898.01,19.249000021813742
1898.02,18.918131888002133
1898.03,18.042174923468668
1898.04,17.705089426411767
1898.05,17.595635274512805
1898.06,19.544817480547977
1898.07,19.858943014167288
1898.08,20.54491517915326
1898.09,20.44273286269128
1898.10,19.947199825773644
1898.11,20.52741632481128
1898.12,21.403631985448165
1899.01,22.932807416487165
1899.02,23.048117549980187
1899.03,23.279682245508706
1899.04,23.152421525686474
1899.05,22.091269360834172
1899.06,21.21209192504682
1899.07,21.561425634523108
1899.08,21.726237373055444
1899.09,20.59114051411377
1899.10,20.153713460686603
1899.11,20.196457520802287
1899.12,18.512649643600188
1900.01,18.67427536244477
1900.02,18.703797417251423
1900.03,18.775793421238365
1900.04,18.936402033322725
1900.05,18.4031970169504
1900.06,17.99271158430397
1900.07,17.68954546895279
1900.08,18.069614666784183
1900.09,17.341874151224705
1900.10,18.102398784556044
1900.11,19.419584603760754
1900.12,20.74405116087084
1901.01,20.978581834536183
1901.02,21.679149848206176
1901.03,22.34758395068384
1901.04,24.409716994827207
1901.05,23.064012684863556
1901.06,25.23846620596033
1901.07,23.14484855370809
1901.08,23.077177713844364
1901.09,22.59046831686022
1901.10,22.252901618408917
1901.11,22.375074777652788
1901.12,21.680215141029674
1902.01,22.340290796033557
1902.02,22.459957452460397
1902.03,22.410652288217335
1902.04,22.823108698497844
1902.05,22.427954493329796
1902.06,21.963742295514624
1902.07,22.38568658940136
1902.08,23.16867183409286
1902.09,22.856566381954497
1902.10,20.604425401859803
1902.11,20.408541255072176
1902.12,19.633232126823838
1903.01,20.318132053828492
1903.02,20.10705151755281
1903.03,19.884560384872835
1903.04,18.98002260182626
1903.05,18.954858723039873
1903.06,17.81855172296851
1903.07,16.918178414766654
1903.08,16.299118790903492
1903.09,15.654359115196913
1903.10,15.25294382577884
1903.11,15.407877534297898
1903.12,16.04289414005014
1904.01,15.861833914033637
1904.02,15.021498380331435
1904.03,15.081930176258862
1904.04,15.565490611691482
1904.05,15.525820896254636
1904.06,15.474433638652656
1904.07,16.03640162962411
1904.08,16.30465197885103
1904.09,16.742600049163684
1904.10,17.633197370821396
1904.11,18.076200223770062
1904.12,18.159679118703195
1905.01,18.459852032455846
1905.02,19.168996375829824
1905.03,19.83150607421841
1905.04,19.48292752471128
1905.05,18.62948750984512
1905.06,18.73586238618353
1905.07,19.205883309548046
1905.08,19.573308430803717
1905.09,19.743492419697773
1905.10,19.897394814329523
1905.11,19.443525693264974
1905.12,19.57796080909611
1906.01,20.132402260807886
1906.02,19.866752563675885
1906.03,19.259453020854103
1906.04,18.876204996115874
1906.05,18.054044460926388
1906.06,18.172666376497496
1906.07,18.19520014351374
1906.08,18.96725147754929
1906.09,19.200993682001354
1906.10,18.095380908869096
1906.11,18.14185165400796
1906.12,17.66000366776866
1907.01,17.21891385370598
1907.02,16.217071288766153
1907.03,14.687545255978652
1907.04,14.669709905602739
1907.05,13.790107153424243
1907.06,13.144269952673204
1907.07,13.585007357961844
1907.08,12.51347160444661
1907.09,12.328569657736626
1907.10,10.831840153050607
1907.11,10.591177559189784
1907.12,11.333306235811174
1908.01,11.902968628266978
1908.02,11.554846295144795
1908.03,11.984662664464297
1908.04,12.448889158370369
1908.05,13.07845135543834
1908.06,13.051684129229992
1908.07,13.345487104834401
1908.08,13.884232895208614
1908.09,13.701442268825113
1908.10,13.690810359178707
1908.11,14.435014091256264
1908.12,14.582482908962444
1909.01,14.764418456441353
1909.02,14.167157516701367
1909.03,14.336058380586218
1909.04,14.645198603086119
1909.05,14.953509786582782
1909.06,15.040444676080996
1909.07,15.231503240497682
1909.08,15.417580706254759
1909.09,15.254446436821176
1909.10,14.988845296121767
1909.11,14.745631176824586
1909.12,14.750638489265032
1910.01,14.547885040564147
1910.02,14.002037903032697
1910.03,14.05000696507782
1910.04,13.559883620820079
1910.05,13.56879228725145
1910.06,13.019657302315936
1910.07,12.342581259985216
1910.08,12.745055150886252
1910.09,12.937161101070844
1910.10,13.918866656445813
1910.11,14.164523175780348
1910.12,13.741478417781547
1911.01,14.049215181401204
1911.02,14.721488469928303
1911.03,14.370623221979526
1911.04,14.75293542032935
1911.05,15.047660591685036
1911.06,15.328355684719275
1911.07,15.083110578700259
1911.08,13.899790665654436
1911.09,12.997953983252428
1911.10,13.066472850619185
1911.11,13.727997586413085
1911.12,13.929258419578227
1912.01,13.794952631845815
1912.02,13.531634369686591
1912.03,13.639769173944163
1912.04,13.654392690553228
1912.05,13.645500685612364
1912.06,13.78541740450252
1912.07,13.802876645015775
1912.08,13.984761763426269
1912.09,13.926285001315868
1912.10,13.905092701178463
1912.11,13.749541018606527
1912.12,13.388999452579629
1913.01,13.148088791761559
1913.02,12.682960516236754
1913.03,12.443453515183656
1913.04,12.433067081795164
1913.05,12.221401061154124
1913.06,11.491962852761224
1913.07,11.534022795459858
1913.08,11.84684054356463
1913.09,11.84331682662597
1913.10,11.471490240312292
1913.11,11.07253784503801
1913.12,11.174040870036794
1914.01,11.636092105046137
1914.02,11.910233879798243
1914.03,11.68552601883683
1914.04,11.522662536200233
1914.05,11.479008694164483
1914.06,11.428715168831888
1914.07,10.694345183040143
1914.08,10.49204626507644
1914.09,10.500497301802135
1914.10,10.612759466126226
1914.11,10.516917642992127
1914.12,10.172217991997865
1915.01,10.359834197757273
1915.02,10.329786209660694
1915.03,10.707013188682815
1915.04,11.401123789000188
1915.05,11.026929876471314
1915.06,11.154262189096343
1915.07,11.113629393949605
1915.08,11.584831641604605
1915.09,12.011570757825893
1915.10,12.54907613322016
1915.11,12.857714453559316
1915.12,12.878444602185994
1916.01,12.543563692516178
1916.02,12.354652326458801
1916.03,12.177052795748484
1916.04,11.906481776593184
1916.05,12.026256671905161
1916.06,11.995961222946578
1916.07,11.791165275254547
1916.08,11.732082638874159
1916.09,11.944552417504468
1916.10,12.045741763370795
1916.11,12.053230403230499
1916.12,11.413559188849488
1917.01,10.992361427383422
1917.02,10.063187738735722
1917.03,10.327157080107872
1917.04,9.644531197281228
1917.05,9.138988813373572
1917.06,9.148220259539574
1917.07,9.0034723772288
1917.08,8.572680466753775
1917.09,7.9508232642170595
1917.10,7.387133711108142
1917.11,6.753013604774304
1917.12,6.412593898119816
1918.01,6.640646028655347
1918.02,6.784343551630276
1918.03,6.686355760455889
1918.04,6.520727730547156
1918.05,6.582363231621077
1918.06,6.496291318641051
1918.07,6.371324093848985
1918.08,6.303073760914589
1918.09,6.149170562431676
1918.10,6.290515321191317
1918.11,6.333327495354151
1918.12,6.1345804112834275
1919.01,6.0984676399500986
1919.02,6.239692771364974
1919.03,6.356074004869138
1919.04,6.456139555819271
1919.05,6.829002261482028
1919.06,7.021615214784128
1919.07,7.052837165446308
1919.08,6.479131101705275
1919.09,6.558481672061259
1919.10,6.794704199949299
1919.11,6.46702257413313
1919.12,6.160717033799175
1920.01,5.9896677711394375
1920.02,5.455347649907771
1920.03,5.798822727557158
1920.04,5.599858725506184
1920.05,5.188950462047495
1920.06,5.04363968045162
1920.07,5.080592919540796
1920.08,5.0207010779228565
1920.09,5.297162770108058
1920.10,5.351177393424156
1920.11,5.126407930947925
1920.12,4.784241045083248
1921.01,5.122184146887372
1921.02,5.274857191205046
1921.03,5.192348158684177
1921.04,5.297085922739674
1921.05,5.609469225330775
1921.06,5.216110960989322
1921.07,5.197779361905472
1921.08,5.161294823215732
1921.09,5.37752442545826
1921.10,5.479257678053348
1921.11,5.838196993200893
1921.12,6.114158849417273
1922.01,6.28708729034713
1922.02,6.461305872696983
1922.03,6.821387249036042
1922.04,7.273253390209862
1922.05,7.59346725891938
1922.06,7.557987351755129
1922.07,7.602095045774035
1922.08,8.020030689895778
1922.09,8.265083002284307
1922.10,8.432151998761901
1922.11,7.998253772269842
1922.12,7.964679864940004
1923.01,8.154200483069156
1923.02,8.53336057906597
1923.03,8.700737500978535
1923.04,8.372809668463816
1923.05,8.00049786759821
1923.06,7.671825282673081
1923.07,7.345985119490647
1923.08,7.441783174217371
1923.09,7.458183867189795
1923.10,7.317400395621482
1923.11,7.5463279119162365
1923.12,7.809739144938748
1924.01,8.07224944603738
1924.02,8.16206622085036
1924.03,8.058077044116093
1924.04,7.923620348327981
1924.05,7.899698330665292
1924.06,8.051676946396647
1924.07,8.377712139971836
1924.08,8.71741830854833
1924.09,8.581670375209052
1924.10,8.419491035872424
1924.11,8.88832736125097
1924.12,9.310639680416376
1925.01,9.692618852254999
1925.02,9.830804722819575
1925.03,9.51853753881003
1925.04,9.47656678790307
1925.05,9.729007694021329
1925.06,9.796386180450613
1925.07,9.963993891787801
1925.08,10.110918458488944
1925.09,10.359247611348504
1925.10,10.718495997022927
1925.11,10.886317440307936
1925.12,11.147365239137256
1926.01,11.34096618850624
1926.02,11.389435672748016
1926.03,10.712352062732489
1926.04,10.395587685954734
1926.05,10.575158463806103
1926.06,11.19797974022996
1926.07,11.86969405848128
1926.08,12.488808219521882
1926.09,12.692614823344721
1926.10,12.426517521583351
1926.11,12.615251212344484
1926.12,13.009052728993128
1927.01,13.18593062867779
1927.02,13.633966132216212
1927.03,14.033257507604494
1927.04,14.48822220915706
1927.05,15.002347055737118
1927.06,15.120333481747533
1927.07,15.82080259447776
1927.08,16.86286185276381
1927.09,17.81872371351643
1927.10,17.537237852261097
1927.11,18.131301434952434
1927.12,18.646624021402538
1928.01,18.806128571700775
1928.02,18.868850519584043
1928.03,19.943417799064548
1928.04,21.257909249487504
1928.05,21.832732178740034
1928.06,20.91342157686671
1928.07,21.081905435296797
1928.08,21.76213150257924
1928.09,23.004649446159238
1928.10,23.578344239585036
1928.11,25.121984571109593
1928.12,25.301591027426145
1929.01,27.083199620832765
1929.02,27.13167279824738
1929.03,27.67574843786187
1929.04,27.56845447289829
1929.05,27.69858687500812
1929.06,27.93546783028868
1929.07,29.933289406842196
1929.08,31.480313247172997
1929.09,32.563788598776696
1929.10,28.96106716435479
1929.11,21.171036000097036
1929.12,22.007373176418334
1930.01,22.310724294336836
1930.02,23.69711774933588
1930.03,24.586607792668847
1930.04,25.84343686201831
1930.05,24.309760633908173
1930.06,21.866899333389476
1930.07,21.54879759254664
1930.08,21.300602241118145
1930.09,21.07258178844731
1930.10,18.214870154658627
1930.11,16.93971137777517
1930.12,16.055001856531323
1931.01,16.70547873154761
1931.02,18.161492436976083
1931.03,18.579561032791286
1931.04,16.87231533160967
1931.05,15.401539999110112
1931.06,15.062476074643248
1931.07,15.51675009551632
1931.08,15.006276602886542
1931.09,12.817745261106884
1931.10,11.145926407660932
1931.11,11.415600295644674
1931.12,9.30603286796832
1932.01,9.312406455177847
1932.02,9.336932251008408
1932.03,9.413065028012216
1932.04,7.192233196115487
1932.05,6.390857289881445
1932.06,5.565059371528966
1932.07,5.8387636718512015
1932.08,8.83465320518121
1932.09,9.761168564063707
1932.10,8.478606607689084
1932.11,8.463309567122899
1932.12,8.257073999100681
1933.01,8.728046162813532
1933.02,7.826051751316599
1933.03,7.87468132294317
1933.04,8.723101646068113
1933.05,11.249651251932447
1933.06,13.098875517269517
1933.07,13.754304493874528
1933.08,12.999527050367735
1933.09,12.922920614885992
1933.10,11.696253568143694
1933.11,12.011766193389935
1933.12,12.281801622601112
1934.01,13.025119828332377
1934.02,13.926922904274296
1934.03,13.254537629740083
1934.04,13.51838928449009
1934.05,12.18158323502402
1934.06,12.287726483952426
1934.07,11.741524229318243
1934.08,11.315025981829049
1934.09,10.909954083288845
1934.10,11.108352605351728
1934.11,11.448808690205706
1934.12,11.63933756647589
1935.01,11.495907968201598
1935.02,11.087812159055565
1935.03,10.398272404790031
1935.04,11.104210207149523
1935.05,11.9855766834801
1935.06,12.539519324443894
1935.07,13.202137936511013
1935.08,14.105056846668957
1935.09,14.418891702707436
1935.10,14.826232627114095
1935.11,16.129605163251146
1935.12,16.15919271461533
1936.01,17.08735984599725
1936.02,18.104536459517796
1936.03,18.66047820392603
1936.04,18.718999665151504
1936.05,17.75019251932865
1936.06,18.393001065831353
1936.07,19.36046451231914
1936.08,19.623060162983766
1936.09,19.86202424328765
1936.10,20.913091852533135
1936.11,21.499765341024176
1936.12,21.125663548155448
1937.01,21.61874158295352
1937.02,22.24422155280517
1937.03,22.042197016050583
1937.04,20.55657945743287
1937.05,19.47417468657211
1937.06,18.71165996036497
1937.07,19.646723279607635
1937.08,19.806982577380968
1937.09,16.847882862705813
1937.10,14.36165957475336
1937.11,13.15811916648607
1937.12,13.008483033706144
1938.01,13.511461918562421
1938.02,13.263076236460872
1938.03,12.377286234697689
1938.04,11.789517720684186
1938.05,11.992275930545695
1938.06,12.288966307788137
1938.07,14.770328017492071
1938.08,14.903588512604372
1938.09,14.282330508639976
1938.10,16.061147643333445
1938.11,16.149571800715513
1938.12,15.756484438994004
1939.01,15.599634410919284
1939.02,15.664696928954768
1939.03,15.729223743214222
1939.04,13.916994579812402
1939.05,14.502929499657764
1939.06,14.833828921489784
1939.07,15.270952598570252
1939.08,15.120082343333975
1939.09,16.45283557706096
1939.10,16.82120480626563
1939.11,16.599238509946638
1939.12,16.280412901283825
1940.01,16.378480342613663
1940.02,16.216119847731047
1940.03,16.172906305307887
1940.04,16.370988707128777
1940.05,14.13874769480072
1940.06,12.843765598268805
1940.07,13.369884763210054
1940.08,13.64939939239163
1940.09,14.214842598620633
1940.10,14.328290323104957
1940.11,14.636689248763604
1940.12,13.908426122353832
1941.01,13.904158267950823
1941.02,13.002943303402445
1941.03,12.955719822063324
1941.04,12.429370389220782
1941.05,12.037206512481577
1941.06,12.16430659062844
1941.07,12.744996277919581
1941.08,12.463173720387804
1941.09,12.279729272093077
1941.10,11.577814956574079
1941.11,10.911668685916965
1941.12,10.086593309917905
1942.01,10.10168643192925
1942.02,9.680255591749361
1942.03,9.003426617760969
1942.04,8.544255707588261
1942.05,8.506116259696054
1942.06,8.905456928518054
1942.07,9.150488900994741
1942.08,9.012823047564297
1942.09,9.077829839371502
1942.10,9.599176749352987
1942.11,9.661334152171657
1942.12,9.617514103283177
1943.01,10.150534220432084
1943.02,10.708982995221266
1943.03,10.850541744036803
1943.04,11.039227142939692
1943.05,11.362215800613695
1943.06,11.516744786451234
1943.07,11.774213341781659
1943.08,11.210545904158968
1943.09,11.33628193961029
1943.10,11.187335503326036
1943.11,10.631033673001422
1943.12,10.737360316041075
1944.01,11.052412763977475
1944.02,10.947918887724727
1944.03,11.224693196180686
1944.04,10.938275188239404
1944.05,11.103736936792625
1944.06,11.532785272532514
1944.07,11.738774750180724
1944.08,11.541711674209228
1944.09,11.328560584696476
1944.10,11.583105186279129
1944.11,11.478459198055482
1944.12,11.638683593355136
1945.01,11.960463439806995
1945.02,12.34175354818632
1945.03,12.323310311389331
1945.04,12.631867236563078
1945.05,13.036560628785358
1945.06,13.130223361406058
1945.07,12.867028443009163
1945.08,12.915378562256743
1945.09,13.798264951719785
1945.10,14.374662675391345
1945.11,14.847702661876786
1945.12,15.020347474739967
1946.01,15.623163177761668
1946.02,15.761666525801907
1946.03,15.134873415142533
1946.04,16.040842386215918
1946.05,16.013723170832176
1946.06,15.773186880128742
1946.07,14.508136111909069
1946.08,13.984939309942764
1946.09,11.841267540149635
1946.10,11.387602961765051
1946.11,11.110043656743292
1946.12,11.372779425862705
1947.01,11.46929633473558
1947.02,11.949565314209437
1947.03,11.287903096501283
1947.04,10.900825126392672
1947.05,10.733674273688539
1947.06,11.082715855052093
1947.07,11.696446553354363
1947.08,11.337472355329831
1947.09,10.827463017228835
1947.10,11.132662042754788
1947.11,10.975407324839074
1947.12,10.680912531969192
1948.01,10.419342657320328
1948.02,9.99976116914418
1948.03,10.186680609489674
1948.04,10.77948448202462
1948.05,11.241032697984439
1948.06,11.58389575652384
1948.07,11.13462173918093
1948.08,10.723556662478131
1948.09,10.553013689399158
1948.10,10.825409809169493
1948.11,10.248096205635571
1948.12,10.159652938900917
1949.01,10.248285758038984
1949.02,9.872517140570062
1949.03,9.901332491240925
1949.04,9.78363986754406
1949.05,9.692295086395816
1949.06,9.067718943419534
1949.07,9.605038093363927
1949.08,9.851348638079234
1949.09,9.884048361738289
1949.10,10.169850844772144
1949.11,10.215861011650645
1949.12,10.529330904131145
1950.01,10.745733299747908
1950.02,10.911564066731678
1950.03,10.91094652297625
1950.04,11.178021600956091
1950.05,11.461543104586227
1950.06,11.554126144044284
1950.07,10.53974565893099
1950.08,11.040611670261534
1950.09,11.337391102277296
1950.10,11.662444039105257
1950.11,11.542173388716293
1950.12,11.306665788890758
1951.01,11.895759839437064
1951.02,12.141507370682685
1951.03,11.84162648728309
1951.04,11.951097197083952
1951.05,11.863875406269173
1951.06,11.615664857025171
1951.07,11.778190092457802
1951.08,12.256989084145138
1951.09,12.444953157150033
1951.10,12.309457904118684
1951.11,11.852030617771039
1951.12,12.14707256810678
1952.01,12.527059748172297
1952.02,12.364119350461092
1952.03,12.362339087390364
1952.04,12.242728683266881
1952.05,12.200478761945837
1952.06,12.447881581789368
1952.07,12.66911288962248
1952.08,12.67837823632862
1952.09,12.434678020425503
1952.10,12.131183558686866
1952.11,12.473469765515304
1952.12,12.93396430616137
1953.01,13.010773447995177
1953.02,12.859346880687896
1953.03,12.834819340092494
1953.04,12.163901454006806
1953.05,12.141970791867784
1953.06,11.624407885470083
1953.07,11.750201645310002
1953.08,11.715076201734005
1953.09,11.139349357262923
1953.10,11.39193476542141
1953.11,11.644070268505768
1953.12,11.75444918402729
1954.01,12.002650554927824
1954.02,12.215052485432837
1954.03,12.42010529518997
1954.04,12.907868184060915
1954.05,13.312042238025851
1954.06,13.357885903658996
1954.07,13.833009564245327
1954.08,14.042112347320577
1954.09,14.356474143296975
1954.10,14.619231935730564
1954.11,15.117311697434392
1954.12,15.789062002327086
1955.01,15.990781062969837
1955.02,16.43772821598712
1955.03,16.219282945537795
1955.04,16.68526662806351
1955.05,16.518057827257806
1955.06,17.370091963405315
1955.07,18.45403190663288
1955.08,18.222326463047764
1955.09,18.84396065426132
1955.10,17.7723257893861
1955.11,18.835559288273906
1955.12,18.94236903581358
1956.01,18.2925853854189
1956.02,18.266116815127788
1956.03,19.371210099299965
1956.04,19.3705936345785
1956.05,18.544506591754438
1956.06,18.1581638469587
1956.07,18.85679759689679
1956.08,18.670937110186422
1956.09,17.836640796312025
1956.10,17.418952948636132
1956.11,17.120339736628257
1956.12,17.19752272556093
1957.01,16.717780078533014
1957.02,15.843733142229745
1957.03,15.900417108869172
1957.04,16.12370436021176
1957.05,16.598110789114266
1957.06,16.72991887247287
1957.07,16.8688823839798
1957.08,15.868942729452247
1957.09,15.157274488962216
1957.10,14.149451489483537
1957.11,13.736242235298485
1957.12,13.673246057951388
1958.01,13.788431552307632
1958.02,13.78490639033768
1958.03,13.92558992389294
1958.04,13.913501765262781
1958.05,14.32382496840923
1958.06,14.635555551956267
1958.07,14.957457101901136
1958.08,15.544566891165921
1958.09,15.931923184092845
1958.10,16.559803310351565
1958.11,16.98888357938633
1958.12,17.358357365369958
1959.01,17.98033934299339
1959.02,17.759169263611426
1959.03,18.20087184548564
1959.04,18.430753048783423
1959.05,18.69272143959419
1959.06,18.448591397066483
1959.07,19.090533975796518
1959.08,18.958803640750208
1959.09,18.12329055675862
1959.10,18.02196244151542
1959.11,18.071789130570206
1959.12,18.624728977900094
1960.01,18.338284994375556
1960.02,17.545275108945976
1960.03,17.286020720522153
1960.04,17.429766947597205
1960.05,17.256170578727918
1960.06,17.82336381726474
1960.07,17.376806472898114
1960.08,17.58211303957767
1960.09,17.052015467817668
1960.10,16.605104536251034
1960.11,17.146088452419015
1960.12,17.562090833957136
1961.01,18.470416986477183
1961.02,19.234014498298365
1961.03,19.844225272725577
1961.04,20.382842975754784
1961.05,20.59860684329734
1961.06,20.332414551592294
1961.07,20.14664373682732
1961.08,20.941688475215184
1961.09,20.705243044147245
1961.10,20.924190141010783
1961.11,21.85795772195966
1961.12,22.041480198382253
1962.01,21.197931400015204
1962.02,21.451687754873358
1962.03,21.443158568526215
1962.04,20.658336447649017
1962.05,19.08936749811664
1962.06,16.82757124479246
1962.07,17.141325661322785
1962.08,17.571262631045528
1962.09,17.321461147465477
1962.10,16.73982096790133
1962.11,17.85438648949715
1962.12,18.58583611843986
1963.01,19.25923169325405
1963.02,19.469191309671405
1963.03,19.288064606604834
1963.04,20.150077238226984
1963.05,20.507585864952613
1963.06,20.384149993840992
1963.07,19.969231885949636
1963.08,20.47263790052768
1963.09,20.960360090705112
1963.10,20.891344595411507
1963.11,20.72039933533971
1963.12,21.038599376737057
1964.01,21.627216196980946
1964.02,21.832670826710345
1964.03,22.16724558598264
1964.04,22.422192169737187
1964.05,22.574330769563844
1964.06,22.300288036082797
1964.07,22.98435184573841
1964.08,22.6504072929388
1964.09,22.8922219842317
1964.10,23.21215468067535
1964.11,23.225019793095836
1964.12,22.75298477278727
1965.01,23.269335081922474
1965.02,23.372068272751342
1965.03,23.25352820003485
1965.04,23.420551954771305
1965.05,23.708808308861958
1965.06,22.385342986457797
1965.07,22.30078171217444
1965.08,22.6659718459644
1965.09,23.374146831648638
1965.10,23.7757455233127
1965.11,23.925461156673727
1965.12,23.69411154910633
1966.01,24.058483388421752
1966.02,23.700027145579405
1966.03,22.61111258229001
1966.04,23.113696462615838
1966.05,21.8521779767631
1966.06,21.555253383226255
1966.07,21.381702007433418
1966.08,19.91390386400981
1966.09,19.161676250615013
1966.10,18.825409371315683
1966.11,19.711251211928968
1966.12,19.736473752791976
1967.01,20.43224212538428
1967.02,21.074443163678442
1967.03,21.443898602019107
1967.04,21.68602556674625
1967.05,21.948477389658407
1967.06,21.552097609793485
1967.07,21.80419624566637
1967.08,22.030627049126018
1967.09,22.219145488664786
1967.10,22.068199194183887
1967.11,21.263102968336284
1967.12,21.75159780872363
1968.01,21.511535896332184
1968.02,20.424992376214224
1968.03,19.9347113082957
1968.04,21.27735601567174
1968.05,21.630227142779876
1968.06,22.00462343134653
1968.07,21.75353741567094
1968.08,21.137766793617853
1968.09,21.680275633292926
1968.10,22.004606927956882
1968.11,22.19552922715815
1968.12,22.277872995434876
1969.01,21.19496807284715
1969.02,20.895729901987238
1969.03,20.202287616481655
1969.04,20.428608081932154
1969.05,20.97225827197209
1969.06,19.71334158375763
1969.07,18.68170820719276
1969.08,18.429515590207743
1969.09,18.398046344676974
1969.10,18.448662031815353
1969.11,18.437760084691043
1969.12,17.326929913742685
1970.01,17.09054139514021
1970.02,16.372586787159854
1970.03,16.531690813943616
1970.04,15.873067819354056
1970.05,13.983836060789187
1970.06,13.799691797725178
1970.07,13.726499744359767
